review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,Normalized_Rating,Review Length
R2VX3Q3SDRAL4W,B0BW34LCB8,5.0 out of 5 stars Sonos Era 100 speaker . Excellent but expensive,mrmike,5.0,"This is a quality product but expensive for me. It has ample bass with clear and quality sound when using direct imput or from a high quality streaming source. The Bluetooth is good also. I use my subscription with Spotify or use airplay on my iPad Air. The Sonos app does this also and it has other features like an EQ. I’ve found if you want to direct imput from an iPad, iPhone or your desktop computer to your Sonos speaker you’ll need to buy a Sonos adapter. Apparently there’s something proprietary about this accessory because a similar generic adapter you find on Amazon won’t work. Sonos sells this adapter for about $20.",2024-12-31,AEZXKSSWL44OPFZRJ3AV2WTAKTCQ,False,2,"Color: Black, Size: 1-Speaker",Sonos Era 100,1.0,113
R3057ZUXZE8DNF,B0BW34LCB8,1.0 out of 5 stars setup failed repeatedly,Richard Feldman,1.0,"I completed the setup, got the error in the screenshot, followed the instructions in the screenshot, and got right back to the same screen. Tried a factory reset and ended up at the same point. Setup never succeeded.This was after an elaborate setup process involving downloading an app, giving it my wifi password, giving it location and microphone access on my phone, and having it listen to a tone the speaker played.In contrast, other speakers I've had in the past have had a setup process of ""pair with Bluetooth and you're done, that's it."" My second favorite part of those setup processes was that they were fast. My favorite part was how at the end of the process I had a product I could actually use.Anyway, I returned this and will probably never try another Sonos product based on how much of my time this one has already wasted.",2024-12-31,AG5KG73XOM7G2WHSGOG26QG6M2HQ,False,2,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,149
R32IFOYWROUTKR,B0BW34LCB8,1.0 out of 5 stars Waste of money and time,Dave,1.0,"Does not stay connected, bad software, bad app. Don’t waste your money and time.",2024-12-31,AF6SYS2ACWU34EDNOWNG2ZUYABPA,False,2,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,14
R1DYI37TNQZ257,B0BW34LCB8,1.0 out of 5 stars Warning,Wade,1.0,"This Sonos speaker does not work with Google assistant!! If you are used to a Sonos product that does, do not buy this.",2024-12-30,AEJWMKI6L74SZNTGYEQ7N2FU24EA,False,1,"Color: White, Size: 1-Speaker",Sonos Era 100,0.0,23
RAIW2AAAJMI3E,B0BW34LCB8,1.0 out of 5 stars Sonos was the best… before betraying its clients.,xaeinstein,1.0,"How long have you been using Sonos? It'll be interesting to see how many people are new to Sonos (post new app or previous light users) versus long time Sonos users some w many speakers. We are probably not going to find out here. Mods delete posts and or new clients w a few or new products don't have the issue. I've installed Sonos on multiple homes over and over. In my own home alone there are 12 speakers. Was expensive as hell. But it worked flawlessly. And 100% wireless (reason for buying them). Different ISPs , different wifi models. Some homes have mesh wifi, other pods and other regular routers. The reason I kept buying it and recommending it was because it was headache-free. Just Plug it into an electric outlet and go! Now people are recommending using LAN Cables, etc. They're missing the point that Sonos pitch was "" you don't need any wires"" for the speakers just plug them in. Even when they started changing products they issued a new app. The original for original-equipment only systems. And the new one for new or hybrid systems. All good. The systems always worked. Till they decided to go cloud rip out the code that made it all work.(See post from Sonos engineer ) . There were even better features I didn't list like it would work with ANY and all music streaming services. SiriusXM, Apple, Amazon Music, Spotify, etc Even YouTube music. Even LP turntables. And multiple people could use the system at your home or others (sign in to a guest system). Finally you could also play the same music everywhere or play different music on different rooms/speakers. My wife Could play something in one room, guests in others. All wirelessly. You could DJ by switching songs midstream. Change volume instantly. If you can do that today flawlessly and wirelessly at the same time in several rooms. Then you are very lucky. But That is why so many people are pissed because the company basically gave everyone that had invested on their products the finger especially the CEO.",2024-12-30,AEXI57VFGJJZYDDWZSEPI5JILBLQ,False,2,"Color: White, Size: 1-Speaker",Sonos Era 100,0.0,351
R2RLUM3ZB7DHWN,B0BW34LCB8,5.0 out of 5 stars Excellent sound,Gabriel,5.0,Love it . Sounds fantastic,2024-12-29,AHWFGIODWTZE43G54SW2WTBUNB4A,False,0,"Color: White, Size: 1-Speaker",Sonos Era 100,1.0,5
RXCR08HGU2UPG,B0BW34LCB8,5.0 out of 5 stars Performs as expected,The Lou,5.0,Easy set up,2024-12-28,AGHHJPND45L3LMUF63AKJSO4ZC5A,False,0,"Color: Black, Size: 1-Speaker",Sonos Era 100,1.0,3
RR748OJMVYORK,B0BW34LCB8,1.0 out of 5 stars Disappointed,hleap,1.0,"I have 7 Sonos products. This one was very disappointing. Very difficult and frustrating to connect with Bluetooth using their new software, and I am a Hi Tech person. Item was returned.",2024-12-27,AEPZNRWVRRUG2O3A5WHDB6RWLYLA,False,2,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,32
R957GBAK86LQ0,B0BW34LCB8,2.0 out of 5 stars Potential fire hazard,Amazon  Customer,2.0,The media could not be loaded. The power adapter for my Alexa just exploded with lot of fire. Luckily we were at home otherwise this would have been big disaster .,2024-12-27,AGZRWFPHPWCI2GOTSFGRQXMF47YQ,False,1,"Color: White, Size: 1-Speaker",Sonos Era 100,0.25,31
R1HIXZY8IXIEQM,B0BW34LCB8,5.0 out of 5 stars Excellent Sound Quality,Sczn8r,5.0,"Pros: Excellent sound quality, great base, simulated encapsulation. Great volume as the original Alexa speaker struggled to fill the room. There are many options for voice control and virtual assistants.Con: It was a little lengthy on the set-up and outside of the sweet spot the speaker is a little hissy.",2024-12-26,AFOUN5J7EWLKQ7QJBHMRWWDUI6EQ,False,1,"Color: Black, Size: 1-Speaker",Sonos Era 100,1.0,50
R2YJ9F3N6J56R,B0BW34LCB8,5.0 out of 5 stars The sound quality continues to be impressive and the software performance has improved,Amazon Customer,5.0,"This is my repeat purchase to create a stereo system with my existing Era speakers.he software performance has improved compared to what it was few months ago when, to get it started was rather a struggle. However, the software experience in terms of navigation and control is still not the best.The sound quality continues to be impressive at this price point and the form- and sound is the main reason I bought one more speaker. I will buy more of these as needed.",2024-12-24,AF4Y5KIE7P3RBCE2BDUSALV7NEMA,False,0,"Color: White, Size: 1-Speaker",Sonos Era 100,1.0,83
RCL4775LC04P,B0BW34LCB8,3.0 out of 5 stars Not my best purchase.,Amazon Customer,3.0,"Era100 will not connect to Amazon Prime music or regular Spotify, my Sonos play1 did. Now I have to pay to listen to what I want.",2024-12-24,AGRIX5A2M5SNN47OWQFCWELKNDAA,False,0,"Color: White, Size: 1-Speaker",Sonos Era 100,0.5,26
R1JPHFOH9P0TJK,B0BW34LCB8,1.0 out of 5 stars Thousands spent and now it doesn’t work,Alex F.,1.0,"I’ve grown the Sonos system across my whole house. At one time it was the best but now it’s become so unreliable that we can’t even use it most of the time. And I’m not alone. Shame on you, Sonos for continuing to pour resources into development while current users are stuck with your broken software. Please save yourself the trouble.",2024-12-23,AGJCQ2JEBFDYGQIUQJKMHG72JI6A,False,2,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,61
RON3B8ORPUBFT,B0BW34LCB8,2.0 out of 5 stars Disappointed,Anthony Lopez,2.0,"Looks good. Touch functions work well. However it is purely wireless meaning that you can't customize or do any other functions without the app. That includes running two of them as a stereo pair so they work together, you can only Bluetooth one device at a time so it's a problem if the app doesn't work. The app is glitchy, tons of forums talk about it and it's apparently an ongoing thing with Sonos. There is also no hardwire option which I would think is an obvious fail-safe option. When it does work, Bluetooth gets choppy and sometimes loses sound for stretches of music, video, whatever. I regret this purchase.",2024-12-22,AHYKPIL23SJGR2C6ANDPQRYTMM7Q,False,2,"Color: White, Size: 1-Speaker",Sonos Era 100,0.25,110
RUWVIBZGT2TLJ,B0BW34LCB8,1.0 out of 5 stars The technology and apps for the Sonos are the worst,M. Nelson,1.0,Sonos technology and apps are terrible and continue to hardly function and make the listening experience unpleasant.,2024-12-21,AHJ3EEKNKBLJEVLSWHWCLZWCD2NQ,False,3,"Color: White, Size: 1-Speaker",Sonos Era 100,0.0,17
R2XSLOHSTHT6AD,B0BW34LCB8,1.0 out of 5 stars WARNING: Five star speakers with a one star app,Dave Noonan,1.0,"Great speakers, horrible app. They sound great, but good luck getting them to play what you want. Or editing the queue. Or adding that one extra song to the queue. Or getting to the artist at the bottom of a loooong list of artists.You can uses the services Sonos has decided you should use, if you want to listen to your own music then you'd better get used to frustration.",2024-12-20,AG2OPWZ47G7CDHTYKLLZWJZDC2SQ,False,3,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,70
R1OOGMOSJT2T47,B0BW34LCB8,"2.0 out of 5 stars Speaker seems great, but Sonos app makes it unusable.",Paxton,2.0,"I bought two of these to use as surround sound speakers, which they are supposed to be able to do. First day, I got them set up fine and they worked, but had a delay with my Sonos Playbar, which is a few years old, and apparently doesn't play nice with the new equipment. I purchased an audio controller to control all three speakers, but I was never able to actually set it up because every time I tried, the Sonos app said I didn't have any speakers on my network. Over the next several days I re-set up the system and updated the network at least a dozen times. Each time after the app said that everything was done, I exited setup and there were once again no speakers on my network. Everything is being returned, including the controller I never got to try, and I will never purchase another Sonos product again.",2024-12-17,AHZMUY5NF5VEKJCPQTFM5R66OMZA,False,3,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.25,154
R2YYAIOT3XBBNH,B0BW34LCB8,1.0 out of 5 stars Worst,Robb,1.0,Everything the make is sub par with the worst app of all time.,2024-12-16,AEMHKPV6EUPCLYIFXWIRVOPLZAOQ,False,3,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,13
R31D40WECE7QD8,B0BW34LCB8,5.0 out of 5 stars Pretty nice,Festus Haggen,5.0,Yeah I kinda like it.,2024-12-15,AHB63S2XDE4HK7FKNUSWT3SKPSIQ,False,0,"Color: Black, Size: 1-Speaker",Sonos Era 100,1.0,5
R1YU9YSRMGHTND,B0BW34LCB8,3.0 out of 5 stars Non working ALEXA AND STREAMING,Matt,3.0,Great Speaker. Sonos upgraded their software and now alexa will not work and hasn't been fixed in 6 months. No more streaming music and Sonos was deleted from my Christmas list.,2024-12-15,AE5LILKH4PAJJRU453X5NA4CIUGA,False,0,"Color: White, Size: 1-Speaker",Sonos Era 100,0.5,31
R1GT3W80BTU01G,B0BW34LCB8,5.0 out of 5 stars High Quality Sound,TMHamm,5.0,"Whether the volume is low, medium, or high the sounds quality of this speaker is great! I love the look of it and functionality of it. It's easy and simple to use and was a great deal compared to other sellers",2024-12-12,AGIFMKVWN3DND44DPBHUXZXZULIA,False,1,"Color: Black, Size: 1-Speaker",Sonos Era 100,1.0,41
R2AZ4CAGUL8UI4,B0BW34LCB8,"3.0 out of 5 stars Amazing sound, terrible reliability",basillover372,3.0,They sound great but work terrible with my WiFi. They cut out daily and require a reboot. Spent an hour on the phone with Sonos support and they couldn’t give me a solution,2024-12-12,AEVNYYJJQC2FISISN4HOUUNJPRGQ,False,1,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.5,33
R18F22G59NCJ08,B0BW34LCB8,1.0 out of 5 stars Most frustrating setup,Roman Kagan,1.0,This stupid speaker is not cooperating neither with my WiFi nor with my Bluetooth. I have no idea why in the world I cannot just connect to my Bluetooth only and use it right away. What if someone is in the area where there is no internet? In any case - it feels like an Italian car - looks nice but requires a lot of maintenance. I’m returning this “piece of art” because it’s not functioning for me - and I’m tech guy with many years of IT experience and troubleshooting. Spent an hour configuring and reconfiguring and setting and resetting. This is the worst setup experience EVER.,2024-12-11,AHMYINNI3AJQNYG3DBSMKZYS4MPA,False,4,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,108
R1LQ6E54RJ12V5,B0BW34LCB8,1.0 out of 5 stars Product does not work with Spotify,ICouldBeWrong,1.0,"I spent nearly an hour trying to set-up the Era 100, which involved downloading the Sonos app, setting up an account, pouring over documentation, re-booting, reinstalling, etc. only to discover that the product fails to make a sound, and does not work with Spotify.",2024-12-11,AEVIE5TIEKDOF4VEV5PCNUJOQDTA,False,2,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,44
R3S0TCWDQ1GDCQ,B0BW34LCB8,1.0 out of 5 stars Sonos Products are Difficult to Setup and Unreliable,JP,1.0,"I knew better than to buy another Sonos product. I knew better!!! But I did it anyway thinking, how hard can it be, it now has Bluetooth and will be compatible with my existing system. Wrong! Hardware updated, connected. Software app updated. System is there and showing but will not play music and is useless. Keeps saying an update is required but no updates are available. Just dumb. I don’t understand why these systems are so badly designed for connectivity. Save yourself time and money and DO NOT BUY SONOS PRODUCTS. Invest your money elsewhere.",2024-12-10,AFLEZO5DZAO4QOU2TPG3CAHLF4RA,False,4,"Color: White, Size: 1-Speaker",Sonos Era 100,0.0,95
R19TUXMTKOX9X2,B0BW34LCB8,5.0 out of 5 stars Worth a bit of trouble,brian,5.0,"(4.5/5) I was apprehensive about purchasing a pair of these after reading so much online about the connectivity issues. We don’t have the strongest or most advanced WiFi network so I anticipated having issues—and I did.I hit my frustration threshold after trying for a couple hours to connect to my WiFi in the initial system setup. The simplest of things were just not working and troubleshooting tips online weren’t helping. Left them alone to tackle it again the next day.I had the same issues on the next attempt. So I gave in and called Sonos Support—they were wonderful. I had to download an app on my laptop and download a couple updates. The customer service rep guided me through the process and was just as excited as I was when we got everything working properly.I mention all this first because I know concerns about connectivity/issues with the app might stop a lot of people from buying these. While certainly not as easy as it should be, issues were fixed relatively easily through Sonos support.And my God—the sound quality of these speakers are amazing. You forget any troubles you had the moment you turn up the volume on your favorite music. I do consider myself an amateur audiophile and these speakers are worth the money. Hopefully Sonos is making progress with their system so that less people have to call support just for the initial setup. Removed half a star just for this.TLDR: Connectivity issues are real but fixable; sound quality is amazing.",2024-12-10,AFDYTHNTGRFLNNCZU4HRTGIKXCGA,False,38,"Color: White, Size: 1-Speaker",Sonos Era 100,1.0,252
R128HHK3IKVCTD,B0BW34LCB8,1.0 out of 5 stars Setup failures abound. Unusable unless you factory resest and startover each listening session.,Maurice Stratton,1.0,"I have used Sonos since 2019. Added Era 100 in another room. After the initial setup, the app says no products found. The troubleshooting says reset the wifi router. I worked in Tech/Software for decades, so that is a drastic step when all other 30+ connected devices are working properly. I did it anyway and that did not resolve connectivity. I tried multiple sessions of factory resets, setting up each speaker again, adding the room, re-adding the room, updating the app, updating software to each speaker with limited results. The android app sometimes detects your speaker, but most of the time, nothing. I used iOS device to setup and same poor results. My wife asked why I bought these. She just wants to listen to music. She uses her phone speaker while the expensive Sonos speakers collect dust. Recommend you don't waste your money or time trying to make Sonos products work.",2024-12-10,AFKY5FL4ZSO74PZCPTW2KLJEIX3Q,False,3,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.0,152
R1PQKWRV8P2SI6,B0BW34LCB8,3.0 out of 5 stars They limit what you can listen to,Mark,3.0,"If you're a musician who wants to hear your own recordings during the mixing process, that's too bad. These speakers don't allow you to play ""local files"". They also don't work with spotify DJ. Not only does the dj voice not come through, it won't shuffle between genres. You would think that high end speakers would work seamlessly with the number one music streaming service, but that's not the case. Making every speaker the same volume isn't as simple as it should be, you have to start each session by leveling them out individually. Then, when using the volume bar on the side of your phone, you have to press it around 7-10 times before there is any noticeable difference. They do sound good, but the limitations are very frustrating.",2024-12-10,AFGELHLGMK2YRUKFSADUIVCM6Q4Q,False,1,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.5,130
RMSGUDWSVFGTR,B0BW34LCB8,"3.0 out of 5 stars Sounds great as a pair, but didn't work as rears",ProdReviewer,3.0,"Sounded awesome, no complaints for music. But as rears for movies and such, kept cutting in and out and had to end up returning the pair :( Only wanted them as rears, and constant cutting in and out was too much to deal with",2024-12-09,AFIF24AY4SVMXTCSWTPY7WKATSOQ,False,0,"Color: Black, Size: 1-Speaker",Sonos Era 100,0.5,44
R32PMU8O42IXDH,B0CVFM97GD,5.0 out of 5 stars excelente sonido,Maria Isabel Cardona,5.0,Genial el sonido,2025-03-20,AE6MWPBRARDMXHEW5SCOMHIHK2TQ,False,0,Color: Black,Ultimate Ears Megaboom 4,1.0,3
R1XDXRKNJ704B2,B0CVFM97GD,5.0 out of 5 stars Definitely a great buy!!!,Jessica & Cliff Madden,5.0,Bought for my husband and he loves it. He was waiting and watching the app for our driver to get here bc he was so excited to get it. He's had 2 other types of Ultimate Ears and liked everyone of them but says this is his favorite by far. The sound is amazing!!! Would definitely recommend it and would buy it again!!,2025-03-18,AEHE3WPFM2OEW34NB7YBIR6ZMG7Q,False,0,Color: Blue,Ultimate Ears Megaboom 4,1.0,63
R2QYFEI9CVZ4Y0,B0CVFM97GD,2.0 out of 5 stars Bass is not good,Fabian Nova,2.0,I wanted this one so bad but the sound quality is BAD. The Bass is pretty crappy compared to jbl not even to mention Bose and it seems like it’s changing the EQ every 5 seconds. My mom has the mega boom 3 and I’m pretty sure it sounds better. I got a 10 year old Samsung little one and has better bass,2025-03-17,AEAVBGVV4PRKI4UEUVTMUADZARBA,False,0,Color: Blue,Ultimate Ears Megaboom 4,0.25,63
R1BKR2P03CFU28,B0CVFM97GD,4.0 out of 5 stars Best speaker for closed spaces,Josh,4.0,"This speaker intrigues me. It’s advertised as an outdoor speaker but in my opinion where it thrives is closed in spaces like bathrooms, garages, home office, etc. Sounds so clear across all sound levels and brings a thumpy bass that doesn’t overwhelm highs or mids. It’s just ok sounding when playing outside but doesn’t stand out among its competitors.",2025-03-17,AFMF4EOPXZR6ADSVCUJ3ZTVZUEBA,False,5,Color: Blue,Ultimate Ears Megaboom 4,0.75,59
R2VHO92S8OMB4M,B0CVFM97GD,5.0 out of 5 stars Mejor que la competencia!,Guillermo,5.0,"Lejos el mejor parlante, muy buenos graves y agudos",2025-03-16,AHNLTMBO4B35RE63RLOMYSPOFDFQ,False,0,Color: Black,Ultimate Ears Megaboom 4,1.0,9
R3H7PDQ361MV0R,B0CVFM97GD,5.0 out of 5 stars Powerful Sound,Charmaine,5.0,Love this product.....the sound fills up the room......,2025-03-15,AFFALIBPKZXY2BYLU6TWAV7J6YYQ,False,0,Color: Lilac,Ultimate Ears Megaboom 4,1.0,8
R1RIJ1WS7PRVFD,B0CVFM97GD,4.0 out of 5 stars 8/10 speaker not really an upgrade from V3,Ty,4.0,"I own the v3 version of this speaker. The only upgrade is that it now has a type c charger which charges way faster. Good overall speaker but I feel its slightly less loud than the v3. The ""upgraded bass"" is unnoticeable. Bass dives off drastically once you go above 75percent volume.",2025-03-15,AEENF672SCMWKMCHHXYCGAIBJU4Q,False,1,Color: Blue,Ultimate Ears Megaboom 4,0.75,52
RE3E0OK0F3LZB,B0CVFM97GD,4.0 out of 5 stars Just One Thing,VFutt,4.0,Wished it still worked with the charging stand that mega boom 3 had.,2025-03-12,AHYYLDYJSDNLVHUR4BDILI7SOUXA,False,0,Color: Black,Ultimate Ears Megaboom 4,0.75,13
R1LKSO6MPX3K01,B0CVFM97GD,5.0 out of 5 stars UE boom Rocks!,ALEXCAT,5.0,UE boom never disappoints. This is my 4th boom and my first mega boom. Love it and I highly recommend it,2025-03-10,AFNGP3YIL4AELFWNMIWRMEXBYFUA,False,1,Color: Blue,Ultimate Ears Megaboom 4,1.0,21
R23S8ZE18EC9XT,B0CVFM97GD,3.0 out of 5 stars GET A BRICK for yourself,DoughBot,3.0,"Speaker works fine, nothing crazy. The packaging has changed…my megaboom 4 came with a USB-C to USB-C cable only and DID NOT COME WITH A CHARGING BRICK (aka wall adapter, block, cube). Previous reviewers have stated that this came with a charger (a deciding factor for me), which I’m sure it did at one point, but not as of this post.When I purchased the megaboom 3 a few years ago, it came with a USB-A to micro USB (USB-B micro) cable and USB-A charging brick. So you can’t even use the same charging brick.Not everyone has a variety of bricks lying around and it sux to have to separately buy a decent one that won’t burn down your home. If products don’t come with all the necessary components, it should be clearly stated and (at the very least) a link to the necessary parts that aren’t included (like a charging brick) should be provided.",2025-03-08,AHXQNWU5LBIC7BHVP3YJIC34J35Q,False,0,Color: Blue,Ultimate Ears Megaboom 4,0.5,154
R1IYR8Q7TGC1OW,B0CVFM97GD,5.0 out of 5 stars Nice base!!,AthleticGirl,5.0,Nice and loud in a gym with heavy base and all around sound!,2025-03-08,AG5KPI6T2HZ4FLTWT2CFCJUFHLEQ,False,2,Color: Black,Ultimate Ears Megaboom 4,1.0,13
R3J2YM21JJTB9Q,B0CVFM97GD,1.0 out of 5 stars Garbage,John R.,1.0,Terrible sound out of this unit,2025-03-07,AGG7ZF2ASQ24HQCHZNXHJXYF2YHA,False,0,Color: Black,Ultimate Ears Megaboom 4,0.0,6
R3N37ETYP3KYUD,B0CVFM97GD,2.0 out of 5 stars Wasn't as powerful as they assured it would be!,Kayla tanksley,2.0,"I owed a wonder boom and it definitely beat harder then this one , a little disappointed. Everything works great just the sound quality was not up to pair .",2025-03-06,AGMHXCFF2DTV42MHAB2BBFHDKI6Q,False,0,Color: Blue,Ultimate Ears Megaboom 4,0.25,30
R3A82KO5JPF0EV,B0CVFM97GD,5.0 out of 5 stars Great speakers,John,5.0,"I love these speakers,",2025-03-06,AFELUZ3VXVY2QX75XCAOXVDOGERA,False,0,Color: Blue,Ultimate Ears Megaboom 4,1.0,4
R2N4K7D5N1IBVW,B0CVFM97GD,5.0 out of 5 stars Mala batería,sergio,5.0,Muy mala la compre un mes. Y se baja muy rápido la batería,2025-03-05,AENSKQ4BPO4X2DJKKSJHGNRNU7BQ,False,0,Color: Black,Ultimate Ears Megaboom 4,1.0,13
R1FK679SV75IMO,B0CVFM97GD,1.0 out of 5 stars The bass makes the whole mix sound wet and blown out. The lows and highs are distorted,Lawrence Thokey jr,1.0,"Do not get this speaker! The audio quality is horrible. The problem I seem to notice is the bass. The bass kills the sound. It is very distorted and causes distortion on the treble side even a low volume and gets worse the higher the volume. The distortion on the bass makes the high end treble sound wet and almost blown out. I also own a boom 3 wich doesn't have this problem and i really like it so i didnt expect the newer more advanced megaboom 4 to sound so terrible but it does. Its loud and heavy on the bass, thats about it. You are sacrificing clarity for loudness and bass.",2025-03-02,AFSCF7EU5SSL34MHHL6YVDSPP7ZA,False,1,Color: Black,Ultimate Ears Megaboom 4,0.0,113
R1FOB2CBCV8LL8,B0CVFM97GD,5.0 out of 5 stars Sounds good!,Wayne Wilson,5.0,"Sounds good, stays crisp & clear even at higher volume. Good battery life for the size of the unit.",2025-03-01,AGBLDCHYPANWAV3LF6O4R6V4GXCA,False,2,Color: Black,Ultimate Ears Megaboom 4,1.0,19
R3C0V9G48TYOD,B0CVFM97GD,2.0 out of 5 stars Very disappointing....,Kyle Yingling,2.0,"I absolutely love UE!! I had their little square mini boom speaker a long time ago that was great! Then I got the small miniboom 3 speaker That was great! But honestly I can't tell the difference between my mini boom 3 and this Mega Boom 4.... Like there is no bass to the speaker and my little speaker gets just as loud as this one so what's the point??? Honestly wish I would have bought the JBL, this speaker is not worth the money. Hope this helps the next person... Really disappointed in this one UE, still love you guys but y'all hurt me with this one....",2025-02-24,AFNN2KRLOVESEMEKZF2GU73BH5FQ,False,0,Color: Black,Ultimate Ears Megaboom 4,0.25,108
R2EZDQBTEIIFFV,B0CVFM97GD,1.0 out of 5 stars NOT RED,Amazon Customer,1.0,I already know the sound quality will be great but the ad said the color is RED!! This is not red guys…it’s P I N K !!! With teal trim!! My guy is not going to like it!! YUCK!! Going back!!,2025-02-24,AE73FGHI75IHEQDFVOHBBNEKMH7A,False,0,Color: Red,Ultimate Ears Megaboom 4,0.0,41
R32P0AC7B9MZON,B0CVFM97GD,1.0 out of 5 stars No battery life,Amazon Customer,1.0,"We have had a few different models of boom speakers. This one cannot hold a charge. We have returned and received a new one, but even the new one doesn't hold a charge.",2025-02-24,AG55CZY2ESNDA6ILXU7I3IDDQFIA,False,0,Color: Black,Ultimate Ears Megaboom 4,0.0,33
R2Y2H15J8629O3,B0CVFM97GD,1.0 out of 5 stars Terrible for the price value,Dr. J,1.0,"I’m really disappointed with this speaker. First off, the sound quality is underwhelming. The bass is almost good, and the overall sound just feels flat. I’ve heard better quality from cheaper brands, honestly. Plus, the battery life is way shorter than advertised. I charged it fully and it barely lasted a few hours on medium volume.The Bluetooth connection is also spotty. I keep losing connection randomly, even though the speaker is only a few feet away from my phone. I was hoping for something more reliable.",2025-02-24,AHSWHTSV2ELBH2OCRSJDV6WJ53TQ,False,0,Color: Black,Ultimate Ears Megaboom 4,0.0,86
RBP1RQSJRJEB,B0CVFM97GD,1.0 out of 5 stars NOT GOOD QUALITY,Amazon Customer,1.0,"MEGABOON 3 IS BETTER THAN, 4, POWER AND BATTERY LIFE.....MY 3 LAST OVER 4 HOURS OF BIKING NON -STOP, AFTER 3 YEARS IT'S RATTLED COZ OF FULL VOLUME.. BOUGHT MEGABOON 4, I'M DISSAPOINTED, LAST ONLY 2.5 HOURS AT 2. 3/4 VOLUME, WHAT THE HECK!!!",2025-02-23,AHD57DKA4H7VLNXRKJ72MHLBFBHQ,False,0,Color: Black,Ultimate Ears Megaboom 4,0.0,44
R27WYSRE7PN8UO,B0CVFM97GD,2.0 out of 5 stars Does not work for phone calls.,MB,2.0,Very disappointed with this product. I read online that the 4 Boom had a built-in mic which this does not.,2025-02-21,AHHWQBNODXS3XYPEGVG2QC4WWMEQ,False,0,Color: Black,Ultimate Ears Megaboom 4,0.25,20
RYZZ68OIIE1IK,B0CVFM97GD,5.0 out of 5 stars Awesome product,Frank Aguilar,5.0,Item was ordered for a friend in Costa Rica and he totally loves it.,2025-02-20,AGNIQRN2Q7HRPFUXYNFOGLBU2UCQ,False,0,Color: Blue,Ultimate Ears Megaboom 4,1.0,14
R1927KRBM45T4I,B0CVFM97GD,5.0 out of 5 stars EXCELLENT SPEAKER,Stacie Roth,5.0,I absolutely LOVE this speaker! It’s a perfect size to fit in my shower caddy so I can have music in the shower. It has excellent sound and I love that I can keep it in the shower area and play music and hear it throughout my bedroom as I’m getting ready in the morning. The Bluetooth connection is wonderful and I can get it up and running before I hop in the shower to get ready for the day. The charging port is on the top which makes it easy to charge while still laying flat. I am HIGHLY satisfied with my purchase!,2025-02-14,AGLPMELF4SMWTA222E3GD5IRFY6Q,False,0,Color: Black,Ultimate Ears Megaboom 4,1.0,104
R2OXLKILCM1Z12,B0CVFM97GD,5.0 out of 5 stars Lo mejor!,Francis,5.0,Excelente producto!!!,2025-02-12,AFTBNLFMKVASQ43RIRCBGDLXPM5A,False,0,Color: Blue,Ultimate Ears Megaboom 4,1.0,2
R255C53CUDDFQ6,B0CVFM97GD,5.0 out of 5 stars Megaboom 4,Medardo Garcia Garzon,5.0,"Excelente producto, el sonido es bestial.",2025-02-10,AEEZ3P2DAWEUHIOHHSRJIRHMDAEQ,False,0,Color: Blue,Ultimate Ears Megaboom 4,1.0,6
RZ5IURYFI1YDP,B0CVFM97GD,5.0 out of 5 stars Cumple 100 %,Santiago Echavarría,5.0,"Excelente, buen sonido, portátil y fácil de usar.",2025-02-09,AEHY4Q576RB3S3CPA5IRHUMSMQ6A,False,1,Color: Blue,Ultimate Ears Megaboom 4,1.0,8
R24MW2CEB2ZGFA,B0CVFM97GD,5.0 out of 5 stars Only a few days in but it's been better than the Bose SoundLink flex,Amazon Customer,5.0,"I don't generally write many reviews, as I'm quite critical, but I want to shout out this excellent portable speaker. It's been extremely user friendly, far easier to set up and use the Bluetooth features than my previous Bose or JBL. The sound quality isn't as good as my $400 Bose, but for the discount I bought this at, it's perfect for my daily needs. I highly recommend it if you're in the market for a solid sounding, easy to use Bluetooth speaker under $200. You can't be at the quality for the price. I'll update the rating if this thing dies in the next few years, otherwise I'm looking forward to using this for some time.",2025-02-06,AFBNCN2VHOJHOTASW4KML2EEJOSA,False,4,Color: Blue,Ultimate Ears Megaboom 4,1.0,117
R2XEH7OR3AC4XE,B0CVFM97GD,5.0 out of 5 stars Quality,Stubster,5.0,Purchased for a twenty year oldHe mentioned how will he likes itLoves the Base quality,2025-01-26,AH4SBNDST2CQOSU2EGD2TMCLWNFQ,False,0,Color: Blue,Ultimate Ears Megaboom 4,1.0,15
